Sentence_id,text,label
27948,"You've now heard three debates, months of campaigning and way too many TV commercials.",0
27538,We're four years closer to a nuclear Iran.,1
10270,"And it's estimated that that will create 800,000 new jobs.",1
27078,"And so the right course for us, is working through our partners and with our own resources, to identify responsible parties within Syria, organize them, bring them together in a -- in a form of -- if not government, a form of -- of -- of council that can take the lead in Syria.",0
27802,"Now with respect to what we've done with China already, U.S. exports have doubled since I came into office, to China and actually currencies are at their most advantageous point for U.S. exporters since 1993.",1
2454,So we're already beginning to see progress.,1
2458,"But the problem is, he hasn't described what exactly we'd replace it with, other than saying we're going to leave it to the states.",1
1697,"Number two, open up more trade, particularly in Latin America.",0
2617,"But -- but what it did do is to -- if you extrapolated how much money we're talking about, you'd look at cutting the education budget by up to 20 percent.",1
27263,And I'll get us on track to a balanced budget.,0
27712,But there are always going to be elements in these countries that potentially threaten the United States.,0
9356,"I was just at a coal facility, where some 1,200 people lost their jobs.",1
9591,"Well, Katherine, that's a great question.",0
9563,"When we're talking about math that doesn't add up, how about $4 trillion of deficits over the last four years, $5 trillion?",1
10235,"Because if they put their currency down low, that means their prices on their goods are low.",1
26988,Russia does continue to battle us in the U.N. time and time again.,1
9190,Well what you're seeing in this country is 23 million people struggling to find a job.,1
27365,"That's exactly what our budget does, but it's driven by strategy.",0
9286,"You'll virtually -- it's virtually impossible given our regulations.""",0
9479,"But what I've also said is, if we're serious about reducing the deficit, if this is genuinely a moral obligation to the next generation, then in addition to some tough spending cuts, we've also got to make sure that the wealthy do a little bit more.",0
10315,That's why we've got to make sure that we've got the best science and research in the world.,0
2100,"I mean, I had a friend who said you don't just pick the winners and losers, you pick the losers, all right?",0
27811,But the president mentioned the auto industry and that somehow I would be in favor of jobs being elsewhere.,1
9706,So that's the next area I'm different than President Bush.,0
2516,What I do is the same way that Tip O'Neill and Ronald Reagan worked together some years ago.,0
2722,"All those things are designed to make sure that the American people, their genius, their grit, their determination, is -- is channeled and -- and they have an opportunity to succeed.",0
27925,We're 9 million jobs short of that.,1
9475,"Actually it was a town hall, and I said I would cut taxes for middle- class families, and that's what I've done, by $3,600.00.",1
27887,"The -- look, I think anybody out there can check the record.",0
10252,I talk to small businesses across the country.,0
27308,And then you cut education spending when you came into office.,1
9776,"First thing I'm going to do,"" despite the fact that it's the same health care plan that he passed in Massachusetts and is working well.",1
27981,I want to make sure take-home pay turns around and starts to grow.,0
10057,"Look what's happening in Syria, in Egypt, now in Libya.",0
9144,I want you to be able to get a job.,0
27352,He then wants to spend another $2 trillion on military spending that our military is not asking for.,1
2507,Is it -- is it because that somehow middle-class families are going to benefit too much from them?,0
27924,You said by now we'd be at 5.4 percent unemployment.,1
2119,"But -- but the right -- the right approach is one which relies on the brilliance of our people and states, not the federal government.",0
2440,"And I agree that the Democratic legislators in Massachusetts might have given some advice to Republicans in Congress about how to cooperate, but the fact of the matter is, we used the same advisers, and they say it's the same plan.",1
27514,"All of these things suggested, I think, to the Iranian mullahs that, hey, you know, we can keep on pushing along here, we can keep talks going on, we're just going to keep on spinning centrifuges.",0
27247,We're 9 million jobs short of that.,1
9638,"It's what I look forward to doing and I know what it takes to make an economy work, and I know what a working economy looks like.",0
2552,"So, in the middle of the Civil War, Abraham Lincoln said, let's help to finance the Transcontinental Railroad, let's start the National Academy of Sciences, let's start land grant colleges, because we want to give these gateways of opportunity for all Americans, because if all Americans are getting opportunity, we're all going to be better off.",1
27041,"Number four, we do have to develop their economic -- their economic capabilities.",0
9878,I won't put in place magnets for people coming here illegally.,0
2424,"Of course, we don't have Medicare, but we didn't cut Medicare by $716 billion.",1
27084,They're willing to work with us.,1
2105,I maybe need to get a new accountant.,0
2215,"So they don't have to pay additional money, no additional $6,000.",1
9262,And I'm not going to cede those jobs of the future to those countries.,0
10336,I care about 100 percent of the American people.,0
2069,"The first two weeks she's got them, some of them sitting on the floor until finally they get reassigned.",0
2304,And there are some parts of Dodd-Frank that make all the sense in the world.,0
27759,"It's not my term, it's the president's own secretary of defense called these trillion dollars of cuts to our military devastating.",1
27271,"But, Governor, when you were in Massachusetts, small businesses development ranked about 48th, I think out of 50 states in Massachusetts, because the policies that you are promoting actually don't help small businesses.",1
27988,We've got to do that in Washington.,0
9378,Those things will get us the energy we need.,0
27107,"You know, Moammar Gadhafi had more American blood on his hands than any individual other than Osama bin Laden.",1
9169,Ones that can support a family.,0
1757,We've got to get those dollars back to the states and go to the workers so they can create their own pathways to get in the training they need for jobs that will really help them.,0
2480,"These are small -- these are enterprises competing with each other, learning how to do better and better jobs.",0
9658,"When Governor Romney says that we should eliminate funding for Planned Parenthood, there are millions of women all across the country, who rely on Planned Parenthood for, not just contraceptive care, they rely on it for mammograms, for cervical cancer screenings.",1
27986,I was in a state where my legislature was 87 percent Democrat.,1
2337,It wasn't thought through properly.,0
2654,"I propose we grade our schools so parents know which schools are succeeding and failing, so they can take their child to a -- to a school that he's being more successful.",0
27589,"Governor, the problem is, is that on a whole range of issues, whether it's the Middle East, whether it's Afghanistan, whether it's Iraq, whether it's now Iran, you've been all over the map.",0
2455,"In the meantime, folks out there with insurance, you're already getting a rebate.",1
26956,"It's wonderful that Libya seems to be making some progress, despite this terrible tragedy.",0
27071,Syria is Iran's only ally in the Arab world.,1
1913,My plan is not like anything that's been tried before.,1
10312,"I want high wage, high skill jobs.",0
27083,"But the Saudi's and the Qatari, and -- and the Turks are all very concerned about this.",0
10054,It was very clear this was not a demonstration.,0
27783,And so we have to understand that we can't just surrender and lose jobs year in and year out.,0
1795,"The average middle-class family with children would pay about $2,000 more.",1
27076,"And finally, we don't want to have military involvement there.",1
26975,"And unfortunately, that's the kind of opinions that you've offered throughout this campaign, and it is not a recipe for American strength, or keeping America safe over the long haul.",0
2349,It's hurt the housing market because Dodd-Frank didn't anticipate putting in place the kinds of regulations you have to have.,1
9908,Making life so miserable on folks that they'll leave.,0
27105,"But when it came time to making sure that Gadhafi did not stay in power, that he was captured, Governor, your suggestion was that this was mission creep, that this was mission muddle.",1
1703,"It's small business that creates the jobs in America, and over the last four years, small business people have decided that America may not be the place to open a new business because new business startups are down to a 30-year low.",1
9755,"I told you I'd cut taxes for small businesses, and I have.",1
2318,You had credit agencies that were stamping these as A1 great investments when they weren't.,1
9796,He said that by now we'd have unemployment at 5.4 percent.,1
2095,"Actually, this $2.8 billion goes largely to small companies, to drilling operators and so forth.",1
2011,And this -- I love this idea of $4 trillion in cuts.,0
27737,"And, unfortunately, Governor Romney's budget and his proposals would not allow us to make those investments.",0
2592,The proof of that is we've gone from 32 million on food stamps to 47 million on food stamps.,1
9873,"Number two, we're going to have to stop illegal immigration.",0
27582,They're back away from a nuclear proliferation treaty that we had with them.,1
27196,"And those principles include human rights, human dignity, free enterprise, freedom of expression, elections.",1
27501,"You know, because of the intelligence coordination that we do with a range of countries, including Israel, we have a sense of when they would get breakout capacity, which means that we would not be able to intervene in time to stop their nuclear program.",1
27094,"We should be playing the leadership role there, not on the ground with military.",0
27554,"And then I went down to the border towns of Storok (ph), which had experienced missiles raining dowm from Hamas.",0
10179,"And he said that the reason he changed his mind was, in part, because he was seeking the endorsement of the National Rifle Association.",1
27825,"Governor Romney, that's not what you said...",1
1892,"The approach that Governor Romney's talking about is the same sales pitch that was made in 2001 and 2003, and we ended up with the slowest job growth in 50 years, we ended up moving from surplus to deficits, and it all culminated in the worst financial crisis since the Great Depression.",1
27623,The commanders and the generals there are on track to do so.,0
10186,"When it comes to community colleges, we are setting up programs, including with Nassau Community College, to retrain workers, including young people who may have dropped out of school but now are getting another chance, training them for the jobs that exist right now.",1
2150,"When it comes to Social Security, as I said, you don't need a major structural change in order to make sure that Social Security is there for the future.",0
9619,"They said, ""Well, these are the people that have the qualifications.""",0
1902,"Well, but he gets the first word of that segment.",0
9271,"Because the president cut in half the number of licenses and permits for drilling on federal lands, and in federal waters.",1
1969,And we know where it came from: two wars that were paid for on a credit card; two tax cuts that were not paid for; and a whole bunch of programs that were not paid for; and then a massive economic crisis.,0
2716,"You know, four years ago, we were going through a major crisis.",1
9950,"Mr. President, I'm still speaking.",0
10230,"Trickle-down government has never worked here, has never worked anywhere.",1
9945,Let me mention something else the president said.,0
1880,It added up to well over 50 percent of what they earned.,1
2333,"Look, we have to have regulation on Wall Street.",0
2316,"You had loan officers were -- that were giving loans and mortgages that really shouldn't have been given, because the folks didn't qualify.",1
9448,The top 5 percent of taxpayers will continue to pay 60 percent of the income tax the nation collects.,1
9604,"This is not just a women's issue, this is a family issue, this is a middle-class issue, and that's why we've got to fight for it.",0
9726,"But when Governor Romney says that he has a very different economic plan, the centerpiece of his economic plan are tax cuts.",1
2479,This is the private market.,0
2499,"Now, that also means that you've got more customers.",0
10262,And both Governor Romney and I agree actually that we should lower our corporate tax rate.,1
10392,And I want to make sure that the next generation has those same opportunities.,0
26902,And thank you for agreeing to moderate this debate this evening.,0
2173,They're smart enough to know that's not a good trade.,0
9355,"And coal, coal production is not up; coal jobs are not up.",1
2375,"Second reason, it cuts $716 billion from Medicare to pay for it.",1
2492,"Well, actually Governor, that isn't what your plan does.",0
1920,We've got 23 million people out of work or stopped looking for work in this country.,1
27856,I -- I want to invest in research.,0
9797,The difference between where it is and 5.4 percent is 9 million Americans without work.,1
1885,"And so what I do is I bring down the tax rates, lower deductions and exemptions, the same idea behind Bowles-Simpson, by the way, get the rates down, lower deductions and exemptions, to create more jobs, because there's nothing better for getting us to a balanced budget than having more people working, earning more money, paying more taxes.",0
27145,"And we have put significant pressure on them to make sure they're doing that; to recognize the rights of women, which is critical throughout the region.",1
9660,And it makes a difference in terms of how well and effectively women are able to work.,0
9831,And the only reason the unemployment rate seems a little lower today is because of all the people that have dropped out of the workforce.,1
1838,"Well, for 18 months he's been running on this tax plan.",1
10051,"But I find more troubling than this, that on -- on the day following the assassination of the United States ambassador, the first time that's happened since 1979, when -- when we have four Americans killed there, when apparently we didn't know what happened, that the president, the day after that happened, flies to Las Vegas for a political fund-raiser, then the next day to Colorado for another event, other political event.",1
9798,I wasn't the one that said 5.4 percent.,1
27420,"First of all, Israel is a true friend.",1
10157,And this was a -- this was a program of the government.,1
2290,Let me give you an example.,0
9609,"We did it by taking $60 billion that was going to banks and lenders as middlemen for the student loan program, and we said, let's just cut out the middleman.",1
9515,There are 3.5 million more women living in poverty today than when the president took office.,1
10043,And today there's a memorial service for one of those that was lost in this tragedy.,0
27974,I also want to make sure that we get this economy going.,0
27467,I would indict him for it.,0
2593,The proof of that is that 50 percent of college graduates this year can't find work.,1
9451,"And so, in terms of bringing down deductions, one way of doing that would be say everybody gets -- I'll pick a number -- $25,000 of deductions and credits, and you can decide which ones to use.",0
27600,"You know, after we killed bin Laden I was at ground zero for a memorial and talked to a young women who was four years old when 9/11 happened.",0
2065,I think most Americans would say that doesn't make sense.,0
1881,And your plan is to take the tax rate on successful small businesses from 35 percent to 40 percent.,1
27173,"Unfortunately, the economy is not stronger.",0
27930,"It's just a tragedy in a nation so prosperous as ours, that the last four years have been so hard.",0
9387,"And with respect to this pipeline that Governor Romney keeps on talking about, we've -- we've built enough pipeline to wrap around the entire earth once.",1
2578,"We have a responsibility to protect the lives and liberties of our people, and that means a military second to none.",0
10168,"And it's referred to as an assault weapon ban, but it had, at the signing of the bill, both the pro-gun and the anti-gun people came together, because it provided opportunities for both that both wanted.",1
10377,There's a fundamentally different vision about how we move our country forward.,0
26915,And so what we're seeing is a pretty dramatic reversal in the kind of hopes we had for that region.,0
9439,"You've seen, as middle-income people in this country, incomes go down $4,300 a family, even as gasoline prices have gone up $2,000.",1
9485,We created 23 million new jobs.,1
27144,"But what I've also said is that now that you have a democratically elected government in Egypt, that they have to make sure that they take responsibility for protecting religious minorities.",1
9743,That's not how we're going to move our economy forward.,0
27937,The federal government didn't hire our teachers.,1
2412,"Well, I did with my first statement.",0
10139,And you ask how -- how are we going to do that?,0
27704,"We created partnerships throughout the region to deal with extremism in Somalia, in Yemen, in Pakistan.",1
2588,"And what we're seeing right now is, in my view, a -- a trickle-down government approach, which has government thinking it can do a better job than free people pursuing their dreams.",0
9507,"Because if you bring rates down, it makes it easier for small business to keep more of their capital and hire people.",1
9278,"Look, I want to make sure we use our oil, our coal, our gas, our nuclear, our renewables.",0
1975,And so I've put forward a specific $4 trillion deficit reduction plan.,1
9305,And natural gas isn't just appearing magically.,0
1848,"And we do have a difference, though, when it comes to definitions of small business.",0
9315,"That means those cars can be exported, 'cause that's the demand around the world, and it also means that it'll save money in your pocketbook.",1
9304,We're actually drilling more on public lands than in the previous administration and my -- the previous president was an oil man.,1
27756,They look at our -- our decision to -- to cut back on our military capabilities.,0
26968,"You said we should have gone into Iraq, despite that fact that there were no weapons of mass destruction.",1
9562,"I ran the -- the state of Massachusetts as a governor, to the extent any governor does, and balanced the budget all four years.",1
10116,"We're a nation that believes in the Second Amendment, and I believe in the Second Amendment.",0
27182,We need to have strong allies.,0
27208,We have to get our economy going.,0
9778,"That is not the kind of leadership that you need, but you should expect that those are promises he's going to keep.",0
1778,So any -- any language to the contrary is simply not accurate.,0
9227,And we have fought back for four years to get out of that mess.,0
